"Nombre d'incendies suivant les critères de sélection : 2541"
"Critères de sélection =>";"Date de première alerte, de : 2025-01-01 00:00:00";"Date de première alerte, jusqu'à : 2025-12-31 23:59:00";"France entière";"Type de feu : F"
Année;Numéro;Département;"Code INSEE";"Nom de la commune";"Date de première alerte";"Surface parcourue (m2)";"Surface forêt (m2)";"Surface maquis garrigues (m2)";"Autres surfaces naturelles hors forêt (m2)";"Surfaces agricoles (m2)";"Autres surfaces (m2)";"Surface autres terres boisées (m2)";"Surfaces non boisées naturelles (m2)";"Surfaces non boisées artificialisées (m2)";"Surfaces non boisées (m2)";"Précision des surfaces";"Type de peuplement";Nature;"Décès ou bâtiments touchés";"Nombre de décès";"Nombre de bâtiments totalement détruits";"Nombre de bâtiments partiellement détruits";"Précision de la donnée"
2025;9249;"2A";"2A269";"Sari-Solenzara";"2025-06-28 14:48:00";100;100;0;0;0;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";;;;""
2025;7812;"11";"11261";"Moux";"2025-06-28 14:52:00";2186;0;2186;0;0;0;;;;;"Mesurées";"1";"Accidentelle";"Non";;;;""
2025;2532;"2B";"2B143";"Linguizzetta";"2025-06-28 16:30:00";1134600;0;1051600;0;83000;0;;;;;"Mesurées";"1";"Involontaire (travaux)";"Non";;;;""
2025;2455;"34";"34035";"La Boissière";"2025-06-28 16:40:00";10403;0;10403;0;0;0;;;;;"Mesurées";"1";;"Non";;;;""
2025;2454;"34";"34051";"Canet";"2025-06-28 16:46:00";69878;0;69378;0;0;500;;;;;"Mesurées";"1";"Involontaire (particulier)";"Non";;;;""
2025;11541;"27";"27072";"Bois-Jérôme-Saint-Ouen";"2025-06-28 16:51:00";20;20;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;18413;"40";"40226";"Pimbo";"2025-06-28 17:03:00";1;1;;0;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;2452;"34";"34314";"Le Triadou";"2025-06-28 17:23:00";3800;0;3800;0;0;0;;;;;"Mesurées";"1";"Accidentelle";"Non";;;;""
2025;8965;"83";"83106";"Rocbaron";"2025-06-28 17:47:00";250;250;0;0;0;0;;;;;"Estimées";"5";"Accidentelle";"Non";;;;""
2025;8959;"83";"83058";"Flayosc";"2025-06-28 17:58:00";700;700;0;0;0;0;;;;;"Estimées";"5";"Accidentelle";"Non";;;;""
2025;18415;"40";"40217";"Parentis-en-Born";"2025-06-28 17:59:00";10;10;;0;0;0;;;;;"Estimées";;"Malveillance";"Non";0;0;0;""
2025;20199;"16";"16064";"Brigueuil";"2025-06-28 18:15:00";20000;15000;;5000;0;0;;;;;"Estimées";;;"Non";;;;""
2025;5887;"13";"13069";"Pélissanne";"2025-06-28 18:30:00";2000;2000;0;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;2332;"56";"56164";"Ploeren";"2025-06-28 21:17:00";300;300;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;2848;"56";"56164";"Ploeren";"2025-06-28 21:25:00";300;300;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;2442;"34";"34281";"Saint-Pargoire";"2025-06-29 00:30:00";15369;0;15369;0;0;0;;;;;"Mesurées";;"Malveillance";"Non";;;;""
2025;7818;"11";"11185";"Lagrasse";"2025-06-29 03:54:00";84200;84200;0;0;0;0;;;;;"Mesurées";"4";"Malveillance";"Non";;;;""
2025;2319;"43";"43238";"Séneujols";"2025-06-29 09:59:00";2;2;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;18252;"24";"24442";"Saint-Léon-sur-l'Isle";"2025-06-29 10:31:00";30500;500;;0;30000;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";;;;""
2025;19966;"16";"16238";;"2025-06-29 11:58:02";1;1;;0;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;11157;"72";"72346";"La Suze-sur-Sarthe";"2025-06-29 12:15:00";5000;5000;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;5868;"13";"13077";"Port-de-Bouc";"2025-06-29 12:16:00";1500;1500;0;0;0;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";;;;""
2025;2854;"56";"56034";"Carnac";"2025-06-29 13:28:00";5000;5000;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;2674;"21";"21178";"Valforêt";"2025-06-29 14:28:00";66600;1200;;0;65400;0;;;;;"Estimées";;;"Non";;;;""
2025;2372;"66";"66046";"Caudiès-de-Fenouillèdes";"2025-06-29 15:07:00";15000;5000;0;0;10000;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";;;;""
2025;20300;"17";"17452";"La Tremblade";"2025-06-29 15:14:00";10007;10007;;0;0;0;;;;;"Mesurées";;"Involontaire (travaux)";"Non";;;;""
2025;7822;"11";"11040";"Bizanet";"2025-06-29 15:55:00";296960;109800;28100;0;159060;0;;;;;"Mesurées";"4";"Accidentelle";"Non";;;;""
2025;7821;"11";"11262";"Narbonne";"2025-06-29 15:55:00";438300;124700;174600;0;139000;0;;;;;"Mesurées";;"Accidentelle";"Non";;;;""
2025;7820;"11";"11040";"Bizanet";"2025-06-29 15:55:00";2184800;1206100;978700;0;0;0;;;;;"Mesurées";;"Accidentelle";"Non";;;;""
2025;15571;"33";"33472";"Saint-Sauveur-de-Puynormand";"2025-06-29 16:33:00";500;500;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;19242;"07";"07019";"Aubenas";"2025-06-29 16:52:00";500;0;500;0;0;0;;;;;"Estimées";"1";"Involontaire (particulier)";"Non";;;;""
2025;15572;"33";"33213";"La Brède";"2025-06-29 17:30:00";400;400;;0;0;0;;;;;"Estimées";;"Involontaire (particulier)";"Non";;;;""
2025;5890;"13";"13086";"Roquevaire";"2025-06-29 20:01:00";200;200;0;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;7827;"11";"11146";"Floure";"2025-06-29 20:15:00";1930;1930;0;0;0;0;;;;;"Mesurées";"4";"Malveillance";"Non";;;;""
2025;11124;"72";"72090";"Connerré";"2025-06-29 20:33:00";15000;15000;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;19243;"07";"07079";"Désaignes";"2025-06-29 21:03:00";2000;0;2000;0;0;0;;;;;"Estimées";"1";"Involontaire (particulier)";"Non";;;;""
2025;9250;"2A";"2A247";"Porto-Vecchio";"2025-06-29 23:23:00";15;0;15;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;4731;"41";"41046";"Chaumont-sur-Tharonne";"2025-06-30 00:53:00";1;1;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;15578;"33";"33192";"Gradignan";"2025-06-30 01:50:00";300;150;;150;0;0;;;;;"Estimées";;"Malveillance";"Non";;;;""
2025;17234;"30";"30189";"Nîmes";"2025-06-30 02:06:00";212;212;0;;0;0;;;;;"Mesurées";;"Accidentelle";"Non";0;0;0;""
2025;5892;"13";"13001";"Aix-en-Provence";"2025-06-30 11:10:00";10;10;0;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;20725;"44";"44161";"Saint-Gildas-des-Bois";"2025-06-30 11:22:00";500;500;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;2523;"36";"36154";"Le Pêchereau";"2025-06-30 13:08:00";21000;1000;;0;20000;0;;;;;"Estimées";;;"Non";;;;""
2025;4749;"15";"15122";"Maurs";"2025-06-30 13:50:00";100;100;;0;0;0;;;;;"Mesurées";;"Accidentelle";"Non";;;;""
2025;12514;"48";"48140";"Saint-Chély-d'Apcher";"2025-06-30 14:22:00";240;240;0;0;0;0;;;;;"Mesurées";;"Involontaire (travaux)";"Non";;;;""
2025;17793;"86";"86264";"Sommières-du-Clain";"2025-06-30 14:30:00";156600;10000;;0;146600;0;;;;;"Mesurées";;;"Non";;;;""
2025;11153;"72";"72281";"Saint-Georges-du-Rosay";"2025-06-30 14:55:00";100;100;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;4732;"41";"41296";"Vouzon";"2025-06-30 15:08:00";113200;94400;;18800;0;0;;;;;"Estimées";;;"Non";;;;""
2025;20203;"16";"16110";"Courcôme";"2025-06-30 15:15:00";70100;100;;0;60000;10000;;;;;"Estimées";;;"Non";;;;""
2025;18141;"24";"24542";"Soulaures";"2025-06-30 15:51:00";1000;1000;;0;0;0;;;;;"Estimées";;"Accidentelle";"Non";0;0;0;""
2025;10456;"49";"49302";"Saint-Macaire-du-Bois";"2025-06-30 16:09:00";1000;1000;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;7831;"11";"11069";"Carcassonne";"2025-06-30 16:34:00";247700;5500;0;0;242200;0;;;;;"Mesurées";;"Malveillance";"Non";;;;""
2025;15086;"88";"88528";"Xamontarupt";"2025-06-30 17:27:00";300;300;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;5731;"85";"85291";"Thorigny";"2025-06-30 18:05:00";25000;5000;;0;20000;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";;;;""
2025;5166;"08";"08302";"Monthermé";"2025-06-30 19:32:00";300;300;;0;0;0;;;;;"Estimées";;"Malveillance";"Non";;;;""
2025;10744;"68";"68089";"Fellering";"2025-06-30 19:55:00";500;500;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;5894;"13";"13107";"Simiane-Collongue";"2025-06-30 21:01:00";10;10;0;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;7833;"11";"11023";"Badens";"2025-06-30 21:17:00";30;30;0;0;0;0;;;;;"Mesurées";"4";"Malveillance";"Non";;;;""
2025;3431;"45";"45327";"Traînou";"2025-06-30 22:57:00";20;20;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;10745;"68";"68334";"Thann";"2025-07-01 00:38:00";2;2;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;7834;"11";"11099";"Conques-sur-Orbiel";"2025-07-01 09:20:00";2;0;2;0;0;0;;;;;"Mesurées";;;"Non";;;;""
2025;15133;"60";"60642";"Tracy-le-Val";"2025-07-01 09:53:00";500;500;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;5895;"13";"13118";"Coudoux";"2025-07-01 10:33:00";500;500;0;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;5737;"85";"85003";"Aizenay";"2025-07-01 10:49:00";900;900;;0;0;0;;;;;"Estimées";;"Naturelle";"Non";;;;""
2025;8229;"83";"83121";"Salernes";"2025-07-01 12:21:00";10142;10142;0;0;0;0;;;;;"Estimées";"1";"Malveillance";"Non";;;;""
2025;10284;"2A";"2A247";"Porto-Vecchio";"2025-07-01 12:50:00";50;0;50;0;0;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";;;;""
2025;17240;"30";"30221";"Roquemaure";"2025-07-01 14:30:00";282000;282000;0;0;0;0;;;;;"Mesurées";"2";"Accidentelle";"Non";;;;""
2025;10285;"2A";"2A024";"Aullène";"2025-07-01 14:33:00";3000;100;2900;0;0;0;;;;;"Estimées";;"Naturelle";"Non";;;;""
2025;8230;"83";"83121";"Salernes";"2025-07-01 14:42:00";144;144;0;0;0;0;;;;;"Estimées";;"Malveillance";"Non";;;;""
2025;14166;"47";"47208";"Pompogne";"2025-07-01 14:53:00";7500;7500;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;17842;"30";"30221";"Roquemaure";"2025-07-01 15:00:00";30;30;0;0;0;0;;;;;"Mesurées";"2";"Involontaire (travaux)";"Non";;;;""
2025;8231;"83";"83121";"Salernes";"2025-07-01 15:06:00";1;1;0;0;0;0;;;;;"Mesurées";"5";"Malveillance";"Non";;;;""
2025;8232;"83";"83121";"Salernes";"2025-07-01 15:37:00";3;3;0;0;0;0;;;;;"Mesurées";"1";"Malveillance";"Non";;;;""
2025;8909;"83";"83121";"Salernes";"2025-07-01 16:00:00";29;29;0;0;0;0;;;;;"Mesurées";"5";"Malveillance";"Non";;;;""
2025;5896;"13";"13008";"Aurons";"2025-07-01 16:28:00";150;150;0;0;0;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";;;;""
2025;8233;"83";"83072";"Lorgues";"2025-07-01 16:33:00";1;1;0;0;0;0;;;;;"Mesurées";;"Involontaire (particulier)";"Non";;;;""
2025;3308;"46";"46299";"Sauliac-sur-Célé";"2025-07-01 16:44:00";589600;547000;;42600;0;0;;;;;"Mesurées";;"Naturelle";"Non";;;;""
2025;6199;"35";"35237";"Renac";"2025-07-01 16:52:00";40000;10000;;0;30000;0;;;;;"Estimées";;;"Non";;;;""
2025;3304;"46";"46252";"Les Pechs du Vers";"2025-07-01 17:09:00";33700;16000;;0;17700;0;;;;;"Mesurées";;;"Non";;;;""
2025;2653;"71";"71294";"Mercurey";"2025-07-01 17:27:00";4000;4000;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;12516;"48";"48177";"Saint-Pierre-le-Vieux";"2025-07-01 17:38:00";786;0;786;0;0;0;;;;;"Mesurées";"1";"Involontaire (travaux)";"Non";;;;""
2025;2849;"56";"56083";"Hennebont";"2025-07-01 18:49:00";50;50;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;7838;"11";"11325";"Rouffiac-d'Aude";"2025-07-01 19:08:00";100;100;0;0;0;0;;;;;"Mesurées";"3";"Malveillance";"Non";;;;""
2025;7839;"11";"11068";"Capendu";"2025-07-01 23:13:00";200;200;0;0;0;0;;;;;"Mesurées";"4";"Malveillance";"Non";;;;""
2025;22361;"51";"51487";"Saint-Hilaire-le-Petit";"2025-07-02 00:00:00";301000;301000;;0;0;0;;;;;"Estimées";;;;;;;"Données partielles ou non valides"
2025;2753;"58";"58001";"Achun";"2025-07-02 11:54:00";80000;1000;;2000;77000;0;;;;;"Estimées";;;"Non";;;;""
2025;20495;"35";"35068";"Châteaubourg";"2025-07-02 12:24:00";500;500;;0;0;0;;;;;"Estimées";;"Naturelle";"Non";;;;""
2025;20498;"35";"35166";"Marpiré";"2025-07-02 12:43:00";3;3;;0;0;0;;;;;"Estimées";;"Malveillance";"Non";;;;""
2025;19383;"84";"84008";"Le Barroux";"2025-07-02 13:09:00";500;500;0;0;0;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";;;;""
2025;5902;"13";"13063";"Miramas";"2025-07-02 14:17:00";20000;20000;0;0;0;0;;;;;"Estimées";;"Accidentelle";"Non";;;;""
2025;8234;"83";"83080";"Mons";"2025-07-02 14:25:00";5000;5000;0;0;0;0;;;;;"Mesurées";"5";"Naturelle";"Non";;;;""
2025;3311;"66";"66155";"Py";"2025-07-02 14:27:00";45000;5000;0;40000;0;0;;;;;"Mesurées";;"Naturelle";"Non";;;;""
2025;8235;"83";"83040";"Châteauvieux";"2025-07-02 14:34:00";50;0;50;0;0;0;;;;;"Mesurées";"1";"Naturelle";"Non";;;;""
2025;5909;"13";"13086";"Roquevaire";"2025-07-02 14:39:00";103;103;0;0;0;0;;;;;"Mesurées";;"Accidentelle";"Non";;;;""
2025;8247;"83";"83104";"Rians";"2025-07-02 14:58:00";730;730;0;0;0;0;;;;;"Mesurées";"1";"Naturelle";"Non";;;;""
2025;2961;"53";"53130";"Laval";"2025-07-02 15:13:00";1000;1000;;0;0;0;;;;;"Estimées";;"Malveillance";"Non";;;;""
2025;7842;"11";"11117";"Davejean";"2025-07-02 15:17:00";15000;7500;0;0;7500;0;;;;;"Mesurées";"1";"Naturelle";"Non";;;;""
2025;2756;"58";"58236";"Sainte-Colombe-des-Bois";"2025-07-02 15:23:00";210000;10000;;0;200000;0;;;;;"Estimées";;;"Non";;;;""
2025;3313;"66";"66100";"Llo";"2025-07-02 15:24:00";10000;10000;0;0;0;0;;;;;"Estimées";;"Naturelle";"Non";;;;""
2025;5016;"45";"45245";"Ouzouer-sur-Trézée";"2025-07-02 15:26:00";214700;33700;;0;181000;0;;;;;"Estimées";;;"Non";;;;""
2025;2793;"36";"36004";"Anjouin";"2025-07-02 15:31:00";370000;15000;;0;355000;0;;;;;"Estimées";;;"Non";;;;""
2025;3860;"13";"13055";"Marseille";"2025-07-02 15:54:00";22000;0;22000;0;0;0;;;;;"Estimées";"1";"Malveillance";"Oui";0;0;1;""
2025;2752;"26";"26143";"Le Grand-Serre";"2025-07-02 16:00:00";20000;20000;0;0;0;0;;;;;"Estimées";"3";"Naturelle";"Non";;;;""
2025;4805;"41";"41297";"Yvoy-le-Marron";"2025-07-02 16:18:00";20000;20000;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;19245;"07";"07284";"Saint-Pierre-Saint-Jean";"2025-07-02 17:14:00";40;40;0;0;0;0;;;;;"Estimées";"4";"Naturelle";"Non";;;;""
2025;12517;"48";"48152";"Ventalon en Cévennes";"2025-07-02 17:26:00";239;0;239;0;0;0;;;;;"Mesurées";"1";"Naturelle";"Non";;;;""
2025;3671;"56";"56177";"Pluvigner";"2025-07-02 18:03:00";50;50;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;3672;"56";"56241";"Sauzon";"2025-07-02 21:48:00";60000;60000;;0;0;0;;;;;"Estimées";;;"Oui";0;1;0;""
2025;18708;"38";"38395";"Plateau-des-Petites-Roches";"2025-07-02 23:35:00";30;30;;0;0;0;;;;;"Estimées";;"Involontaire (particulier)";"Non";0;0;0;""
2025;7845;"11";"11069";"Carcassonne";"2025-07-03 02:39:00";200;0;200;0;0;0;;;;;"Mesurées";;"Accidentelle";"Non";;;;""
2025;3798;"56";"56241";"Sauzon";"2025-07-03 06:07:00";1000;1000;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;21387;"77";"77186";"Fontainebleau";"2025-07-03 10:38:44";200;200;;0;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;18710;"38";"38111";"Claix";"2025-07-03 13:00:00";15;15;;0;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;2808;"05";"05167";"Sigottier";"2025-07-03 14:16:00";20;20;0;0;0;0;;;;;"Estimées";;"Malveillance";"Non";;;;""
2025;11146;"72";"72220";"Nogent-le-Bernard";"2025-07-03 14:49:00";1000;1000;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;20269;"17";"17452";"La Tremblade";"2025-07-03 15:39:00";1050;1050;;0;0;0;;;;;"Mesurées";;"Involontaire (travaux)";"Non";0;0;0;""
2025;2791;"2B";"2B289";"Soveria";"2025-07-03 15:54:00";10000;0;10000;0;0;0;;;;;"Estimées";;"Naturelle";"Non";;;;""
2025;8252;"83";"83023";"Brignoles";"2025-07-03 15:55:00";100;100;0;0;0;0;;;;;"Mesurées";;"Malveillance";"Non";;;;""
2025;19246;"07";"07147";"Malarce-sur-la-Thines";"2025-07-03 16:11:00";25000;0;25000;0;0;0;;;;;"Estimées";"1";"Naturelle";"Non";;;;""
2025;3800;"56";"56034";"Carnac";"2025-07-03 16:21:00";50000;50000;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;2792;"2B";"2B073";"Casamaccioli";"2025-07-03 16:34:00";50;0;50;0;0;0;;;;;"Estimées";;"Naturelle";"Non";;;;""
2025;21391;"77";"77493";"Verneuil-l'Étang";"2025-07-03 17:21:10";5;5;;0;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;2800;"58";"58003";"Alligny-en-Morvan";"2025-07-03 17:35:00";200;200;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;3183;"34";"34274";"Saint-Martin-de-Londres";"2025-07-03 18:30:00";5316;0;5316;0;0;0;;;;;"Mesurées";"1";"Involontaire (travaux)";"Non";;;;""
2025;3182;"34";"34109";"Gabian";"2025-07-03 18:48:00";13309;0;13309;0;0;0;;;;;"Mesurées";"1";"Accidentelle";"Non";;;;""
2025;20776;"44";"44087";"Machecoul-Saint-Même";"2025-07-03 19:02:00";2500;2500;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;3841;"56";"56145";"Néant-sur-Yvel";"2025-07-03 19:03:00";60000;10000;;0;50000;0;;;;;"Estimées";;;"Non";;;;""
2025;17698;"86";"86012";"Asnois";"2025-07-03 20:30:11";500;500;;0;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;8091;"29";"29150";"Moëlan-sur-Mer";"2025-07-03 20:42:00";1000;1000;;0;0;0;;;;;"Estimées";;"Malveillance";"Non";;;;""
2025;17256;"30";"30103";"Domazan";"2025-07-03 21:53:00";3000;3000;0;0;0;0;;;;;"Mesurées";"1";"Accidentelle";"Non";;;;""
2025;11240;"72";"72141";"Gesnes-le-Gandelin";"2025-07-04 00:50:00";10;5;;5;0;0;;;;;"Estimées";;;"Non";;;;""
2025;17882;"18";"18223";"Saint-Martin-d'Auxigny";"2025-07-04 02:11:00";62500;62500;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;7851;"11";"11148";"Fontcouverte";"2025-07-04 02:51:00";500;500;0;0;0;0;;;;;"Mesurées";"4";"Malveillance";"Non";;;;""
2025;20778;"44";"44087";"Machecoul-Saint-Même";"2025-07-04 08:29:00";5000;5000;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;5910;"13";"13005";"Aubagne";"2025-07-04 09:40:00";30;30;0;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;18255;"24";"24139";"Coursac";"2025-07-04 11:59:00";80000;10000;;0;70000;0;;;;;"Estimées";;"Accidentelle";"Non";;;;""
2025;3169;"34";"34056";"Castelnau-de-Guers";"2025-07-04 12:27:00";336200;0;336200;0;0;0;;;;;"Mesurées";"1";"Malveillance";"Non";;;;""
2025;19390;"84";"84083";"Mornas";"2025-07-04 12:42:00";4;4;0;0;0;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";;;;""
2025;8255;"83";"83065";"Gassin";"2025-07-04 12:50:00";128;128;0;0;0;0;;;;;"Mesurées";;"Involontaire (particulier)";"Non";;;;""
2025;17703;"86";"86049";"Chalais";"2025-07-04 13:41:03";300;300;;0;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;2815;"43";"43042";"Cayres";"2025-07-04 14:04:00";3100;3100;;0;0;0;;;;;"Estimées";;"Involontaire (particulier)";"Non";;;;""
2025;3847;"56";"56153";"Péaule";"2025-07-04 14:24:00";1000;1000;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;20444;"17";"17477";"Villiers-Couture";"2025-07-04 14:32:00";414600;8800;;0;405800;0;;;;;"Mesurées";;"Involontaire (particulier)";"Non";;;;""
2025;12105;"03";"03041";"Le Brethon";"2025-07-04 15:02:00";172407;20356;;0;152051;0;;;;;"Estimées";;;"Non";;;;""
2025;20270;"17";"17452";"La Tremblade";"2025-07-04 15:07:00";100;100;;0;0;0;;;;;"Mesurées";;"Involontaire (travaux)";"Non";0;0;0;""
2025;22014;"23";"23132";"Montaigut-le-Blanc";"2025-07-04 15:10:00";6000;1000;;0;5000;0;;;;;"Estimées";;"Accidentelle";"Non";;;;""
2025;20271;"17";"17360";"Sainte-Marie-de-Ré";"2025-07-04 15:10:00";80;80;;0;0;0;;;;;"Mesurées";;;"Non";0;0;0;""
2025;5933;"13";"13106";"Septèmes-les-Vallons";"2025-07-04 15:11:00";1000;1000;0;0;0;0;;;;;"Mesurées";;"Involontaire (particulier)";"Non";;;;""
2025;14632;"87";"87007";"Balledent";"2025-07-04 16:26:00";209000;11000;;66400;131600;0;;;;;"Mesurées";;;"Non";;;;""
2025;10290;"2A";"2A092";"Conca";"2025-07-04 16:30:00";1;1;0;0;0;0;;;;;"Estimées";;"Naturelle";"Non";;;;""
2025;3854;"56";"56035";"Caro";"2025-07-04 16:53:00";50000;20000;;0;30000;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";;;;""
2025;3162;"34";"34163";"Montarnaud";"2025-07-04 17:06:00";81;0;81;0;0;0;;;;;"Mesurées";"1";"Malveillance";"Non";;;;""
2025;10542;"74";"74124";"Feigères";"2025-07-04 17:25:00";5;5;;0;0;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";;;;""
2025;5770;"85";"85226";"Saint-Hilaire-de-Riez";"2025-07-04 17:39:00";2000;2000;;0;0;0;;;;;"Estimées";;"Naturelle";"Non";;;;""
2025;21910;"23";"23244";"Saint-Sulpice-le-Dunois";"2025-07-04 18:06:00";500;500;;0;0;0;;;;;"Estimées";;"Accidentelle";"Non";0;0;0;""
2025;2816;"26";"26107";"Crépol";"2025-07-04 19:16:00";50800;800;0;0;50000;0;;;;;"Estimées";"3";"Involontaire (travaux)";"Non";;;;""
2025;21398;"77";"77259";"Longperrier";"2025-07-04 20:37:28";100;100;;0;0;0;;;;;"Estimées";;"Malveillance";"Non";0;0;0;""
2025;15593;"33";"33191";"Gours";"2025-07-04 22:30:00";1000;1000;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;11585;"41";"41158";"Naveil";"2025-07-04 22:44:00";200;200;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;17843;"30";"30351";"Villeneuve-lès-Avignon";"2025-07-04 23:09:00";179;179;0;0;0;0;;;;;"Mesurées";"4";"Malveillance";"Non";;;;""
2025;5898;"13";"13040";"Fuveau";"2025-07-04 23:19:00";5000;5000;0;0;0;0;;;;;"Estimées";;"Involontaire (particulier)";"Non";;;;""
2025;22364;"45";"45087";"Châtillon-sur-Loire";"2025-07-05 00:00:00";100000;100000;;0;0;0;;;;;"Estimées";;;;;;;"Données partielles ou non valides"
2025;7852;"11";"11098";"Conilhac-Corbières";"2025-07-05 03:30:00";1600;0;1600;0;0;0;;;;;"Mesurées";"1";"Malveillance";"Non";;;;""
2025;5906;"13";"13071";"Les Pennes-Mirabeau";"2025-07-05 03:38:00";76400;76400;0;0;0;0;;;;;"Mesurées";;"Involontaire (particulier)";"Non";;;;""
2025;22356;"13";"13088";"Le Rove";"2025-07-05 03:38:00";748100;748100;0;0;0;0;;;;;"Mesurées";;"Involontaire (particulier)";"Non";;;;""
2025;15594;"33";"33029";"Le Barp";"2025-07-05 03:54:00";1000;1000;;0;0;0;;;;;"Estimées";;"Malveillance";"Non";;;;""
2025;7853;"11";"11122";"Douzens";"2025-07-05 04:12:00";1180;1180;0;0;0;0;;;;;"Mesurées";"4";"Malveillance";"Non";;;;""
2025;18568;"40";"40111";"Geloux";"2025-07-05 07:01:00";11000;11000;;0;0;0;;;;;"Mesurées";;;"Non";;;;""
2025;10759;"68";"68244";"Obermorschwihr";"2025-07-05 09:48:00";300;300;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;6340;"67";"67122";"Wangenbourg-Engenthal";"2025-07-05 10:02:00";30000;30000;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;17704;"86";"86104";"Genouillé";"2025-07-05 11:46:52";100;100;;0;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;8261;"83";"83074";"La Martre";"2025-07-05 12:09:00";5;5;0;0;0;0;;;;;"Mesurées";;"Naturelle";"Non";;;;""
2025;17889;"18";"18088";"Ennordres";"2025-07-05 12:35:00";977200;305300;;10400;661500;0;;;;;"Mesurées";;;"Non";;;;""
2025;8264;"83";"83121";"Salernes";"2025-07-05 12:38:00";92;92;0;0;0;0;;;;;"Mesurées";;"Involontaire (travaux)";"Non";;;;""
2025;8267;"83";"83073";"Le Luc";"2025-07-05 12:45:00";5727;0;5727;0;0;0;;;;;"Mesurées";;"Involontaire (particulier)";;;;;"Données partielles ou non valides"
2025;20215;"16";"16192";"Terres-de-Haute-Charente";"2025-07-05 12:52:00";100050;800;;0;99250;0;;;;;"Mesurées";;;"Non";;;;""
2025;20273;"17";"17485";"Le Grand-Village-Plage";"2025-07-05 12:54:00";1000;1000;;0;0;0;;;;;"Mesurées";;;"Non";0;0;0;""
2025;11196;"72";"72049";"La Bruère-sur-Loir";"2025-07-05 13:21:00";10;5;;5;0;0;;;;;"Estimées";;;"Non";;;;""
2025;3150;"34";"34095";"Fabrègues";"2025-07-05 13:28:00";2719700;0;2719700;0;0;0;;;;;"Mesurées";"1";"Involontaire (particulier)";"Non";;;;""
